Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Exercise
2016-03-03 09:55:40.440,-0.98,-0.273,-0.023,1.321708641981321,0.6465119840126784,3.0027847984329687,0.0
2016-03-03 09:55:40.450,-0.977,-0.277,-0.027,1.857046576040454,0.7569170613773347,3.516759907715511,0.0
2016-03-03 09:55:40.460,-0.973,-0.27,-0.023,2.540330531082541,0.9650038628922063,3.795996848682192,0.0
2016-03-03 09:55:40.470,-0.977,-0.273,-0.027,2.1941451627951656,1.214331515223134,3.528470917241267,0.0
2016-03-03 09:55:40.480,-0.977,-0.273,-0.023,2.0464962282848904,1.3714268781856087,3.0653885295631476,0.0
2016-03-03 09:55:40.490,-0.98,-0.273,-0.031,1.8606994568173374,1.184955263490396,2.849992502353808,0.0
2016-03-03 09:55:40.500,-0.984,-0.266,-0.027,0.9267462055598956,0.9726674356704978,2.7610147629177524,0.0
2016-03-03 09:55:40.510,-0.98,-0.27,-0.027,0.8120021789039096,1.0285667624219565,2.899103987259359,0.0
2016-03-03 09:55:40.520,-0.98,-0.266,-0.031,1.4106957830580868,1.2731270844446496,3.1539027210164297,0.0
2016-03-03 09:55:40.530,-0.984,-0.27,-0.039,1.4364520896309303,1.6408209902140691,3.1918587945097783,0.0
2016-03-03 09:55:40.540,-0.992,-0.266,-0.039,0.977578388831887,1.7491220304309656,3.2177939521989294,0.0
2016-03-03 09:55:40.550,-0.988,-0.258,-0.035,0.08971014766398303,1.373913311438577,3.2804689784625536,0.0
2016-03-03 09:55:40.560,-0.988,-0.266,-0.035,-0.7287450538182583,1.0398971641870314,3.2792589320241072,0.0
2016-03-03 09:55:40.570,-0.988,-0.266,-0.027,-0.7801330305044089,0.9539847489402883,3.3202340225626763,0.0
2016-03-03 09:55:40.580,-0.988,-0.258,-0.027,-0.7872897935469854,0.5622141968069637,3.35957331486847,0.0
2016-03-03 09:55:40.590,-0.992,-0.266,-0.027,-1.1373086102456604,0.0485885950736064,3.2749568496785173,0.0
2016-03-03 09:55:40.600,-0.988,-0.273,-0.027,-0.6257329602007684,0.2453081131377489,3.001702572122781,0.0
2016-03-03 09:55:40.610,-0.992,-0.266,-0.023,0.7393694642071011,0.7374592362121085,2.709705482229688,0.0
2016-03-03 09:55:40.620,-0.988,-0.258,-0.031,0.9203894014673143,0.8159861877385521,2.445362126085904,0.0
2016-03-03 09:55:40.630,-0.988,-0.254,-0.035,-0.2337223879534129,0.9668821522834978,1.8252645694461425,0.0
2016-03-03 09:55:40.640,-0.98,-0.25,-0.035,-0.6132008363411255,1.519428964177882,0.9451453416867118,0.0
2016-03-03 09:55:40.650,-0.977,-0.262,-0.043,0.1705854789082815,2.2663941305651285,0.20918567956074183,0.0
2016-03-03 09:55:40.660,-0.98,-0.27,-0.055,0.7759334821621211,2.931790257843737,-0.503401902134713,0.0
2016-03-03 09:55:40.670,-0.984,-0.258,-0.059,0.3579900320439925,2.840147090593291,-0.9809439420611805,0.0
2016-03-03 09:55:40.680,-0.98,-0.254,-0.047,-0.8986806430767618,2.000298666613352,-0.7475507664137372,0.0
2016-03-03 09:55:40.690,-0.984,-0.258,-0.039,-1.4346101082198794,1.3422510358748094,-0.25494340810376004,0.0
2016-03-03 09:55:40.700,-0.992,-0.262,-0.031,-0.8676309451393688,0.8183176679313894,0.10243997073196608,0.0
2016-03-03 09:55:40.710,-0.996,-0.258,-0.027,-1.2574788432789337,-0.13145623831001788,0.5843888602243046,0.0
2016-03-03 09:55:40.720,-0.996,-0.258,-0.031,-2.5092282471852125,-0.8499609827723571,0.897098113390293,0.0
2016-03-03 09:55:40.730,-1.0,-0.273,-0.031,-2.3812343740733395,-0.7780551177052719,0.6396098169482879,0.0
2016-03-03 09:55:40.740,-1.004,-0.281,-0.031,-0.7726065227472865,-0.5166593494769804,0.24990466908364845,0.0
2016-03-03 09:55:40.750,-1.0,-0.27,-0.031,0.3846821229567416,-0.5312233647739818,0.11122779423083506,0.0
2016-03-03 09:55:40.760,-1.004,-0.262,-0.031,-0.2742608076454376,-0.7714457854430261,-0.031144413960438162,0.0
2016-03-03 09:55:40.770,-1.0,-0.254,-0.035,-1.5719274871012217,-0.9783997611624817,-0.24595566444108677,0.0
2016-03-03 09:55:40.780,-0.996,-0.258,-0.039,-1.9485978769760837,-1.015417156620322,-0.31934016192896897,0.0
2016-03-03 09:55:40.790,-1.0,-0.254,-0.051,-2.1435152057029576,-1.046494582006391,-0.15312688365097987,0.0
2016-03-03 09:55:40.800,-1.0,-0.254,-0.043,-2.4935964230284853,-1.1849250757744625,0.41633193714261935,0.0
2016-03-03 09:55:40.810,-0.996,-0.254,-0.023,-1.8845283769959167,-1.49934676043676,1.3623236686055034,0.0
2016-03-03 09:55:40.820,-0.984,-0.25,-0.027,-0.43904162598945984,-1.6011859217479445,2.336526946629756,0.0
2016-03-03 09:55:40.830,-0.984,-0.254,-0.023,0.9345582869748863,-1.2229015345965029,3.009583546454154,0.0
2016-03-03 09:55:40.840,-0.98,-0.25,-0.02,2.1620523186880427,-0.9862799789392727,3.385346865187379,0.0
2016-03-03 09:55:40.850,-0.984,-0.25,-0.012,2.59366629487538,-0.9098209618765543,3.4435065513212413,0.0
2016-03-03 09:55:40.860,-0.98,-0.25,-0.008,1.7262006317536573,-0.5994778287550111,2.7583498361043177,0.0
2016-03-03 09:55:40.870,-0.973,-0.25,-0.008,1.3007120373383094,-0.26879357984659663,1.5432564260446304,0.0
2016-03-03 09:55:40.880,-0.977,-0.25,-0.012,1.8482987148087344,0.257036120868531,0.45278198725275703,0.0
2016-03-03 09:55:40.890,-0.977,-0.246,-0.02,1.7335348822619214,0.9881478672626314,-0.2774310213580321,0.0
2016-03-03 09:55:40.900,-0.973,-0.25,-0.023,1.6387465030657942,1.47328797423775,-0.4608581749977128,0.0
2016-03-03 09:55:40.910,-0.98,-0.25,-0.02,2.8274273942721004,1.8354730539875972,-0.1334093661830972,0.0
2016-03-03 09:55:40.920,-0.984,-0.25,-0.027,3.717848576509698,1.8841868910040511,0.7459815603696289,0.0
2016-03-03 09:55:40.930,-0.984,-0.25,-0.027,3.295330112201918,1.3407347522107398,1.8486044464979983,0.0
2016-03-03 09:55:40.940,-0.992,-0.25,-0.027,2.7251181016527193,0.6252595769375443,2.2966715435809695,0.0
2016-03-03 09:55:40.950,-0.996,-0.254,-0.027,2.0070918291261033,-0.14741283527253204,2.3579199572275478,0.0
2016-03-03 09:55:40.960,-0.996,-0.258,-0.016,0.6032727807602984,-0.8380117240320035,2.2993662869501836,0.0
2016-03-03 09:55:40.970,-0.988,-0.262,-0.008,0.04821486692339616,-0.9686004459171371,1.7431694669959947,0.0
2016-03-03 09:55:40.980,-0.988,-0.262,-0.02,0.9165840549273215,-0.5800475996001323,1.0809915638126437,0.0
2016-03-03 09:55:40.990,-0.992,-0.273,-0.012,1.5335801316108117,-0.09232942067118956,0.5006785293522346,0.0
2016-03-03 09:55:41.000,-1.0,-0.262,-0.016,1.5810146942338794,0.1740256522202773,0.1267547838277518,0.0
2016-03-03 09:55:41.010,-0.996,-0.258,-0.008,1.4673908232843684,0.2160783708621431,0.23723097033020046,0.0
2016-03-03 09:55:41.020,-0.992,-0.258,-0.016,0.8000279462095213,0.1831898103308354,0.3175565021362883,0.0
2016-03-03 09:55:41.030,-0.992,-0.254,-0.02,0.1075346512541791,0.11586833626404949,0.37669591986226647,0.0
2016-03-03 09:55:41.040,-0.992,-0.254,-0.031,0.08056042449171022,0.2060671405017903,0.8791614285923351,0.0
2016-03-03 09:55:41.050,-0.988,-0.254,-0.035,0.09427286154751015,0.3983607644588533,1.3121147500719492,0.0
2016-03-03 09:55:41.060,-0.988,-0.254,-0.027,-0.39747966100542653,0.28539934783495996,1.2172278074806768,0.0
2016-03-03 09:55:41.070,-0.984,-0.254,-0.031,-0.888063208837685,0.1957485059186605,0.8854428800523315,0.0
2016-03-03 09:55:41.080,-0.977,-0.254,-0.016,-0.6884547732000618,0.6831887038042916,0.23729271918476105,0.0
2016-03-03 09:55:41.090,-0.977,-0.254,-0.016,0.012326057142499458,1.4505509825011074,-0.7797043881486926,0.0
2016-03-03 09:55:41.100,-0.98,-0.258,-0.016,0.10900047446135103,1.978690919427195,-1.516235505561873,0.0
2016-03-03 09:55:41.110,-0.977,-0.258,-0.012,-0.23960702244054172,2.160062499451134,-1.7656364961585482,0.0
2016-03-03 09:55:41.120,-0.98,-0.258,-0.008,0.08200485520936322,2.171091368690104,-1.7078931577849943,0.0
2016-03-03 09:55:41.130,-0.984,-0.254,-0.012,0.2071756443011969,1.994735687553121,-1.3655516425486602,0.0
2016-03-03 09:55:41.140,-0.992,-0.262,-0.027,-0.3390038413764076,1.658839122165578,-0.9089659604785112,0.0
2016-03-03 09:55:41.150,-0.988,-0.254,-0.02,-0.4257666096089652,1.4003462042546366,-0.4410907064408795,0.0
2016-03-03 09:55:41.160,-0.988,-0.25,-0.02,-0.48481457780536447,1.0754120755586416,-0.06260125918487114,0.0
2016-03-03 09:55:41.170,-0.992,-0.258,-0.023,-0.8500612479823748,0.7804007418530889,0.062254529282042656,0.0
2016-03-03 09:55:41.180,-0.996,-0.266,-0.012,-0.25198962371453637,1.0021107614850049,-0.03756117267352799,0.0
2016-03-03 09:55:41.190,-0.988,-0.266,-0.012,1.0581559929797595,1.678030612350688,-0.39354985332374237,0.0
